date,000016.SH,000300.SH,000905.SH,038.CS,H11008.CSI,NH0200.NHF,Au9999
2014/8/5,1632.408,2369.353,4300.12,146.8178,164.5557,1578.12,256.81
2014/8/6,1619.012,2363.221,4328.601,146.8473,164.5974,1570.91,256.45
2014/8/7,1593.419,2327.457,4286.09,146.792,164.6422,1574.65,258.71
2014/8/8,1595.662,2331.134,4311.697,146.7583,164.6631,1570.11,261.1
2014/8/11,1619.253,2365.349,4377.018,146.7581,164.7411,1566.35,259.37
2014/8/12,1607.91,2357.052,4399.806,146.7412,164.7763,1557.68,260
2014/8/13,1610.139,2358.901,4401.809,146.8687,164.8237,1551.61,259.61
2014/8/14,1596.839,2335.945,4373.504,147.1851,165.4646,1532.16,260.39
2014/8/15,1612.004,2360.635,4423.636,147.2289,165.5307,1543.71,260.14
2014/8/18,1613.127,2374.562,4483.544,147.197,165.5988,1540,257.5
2014/8/19,1609.093,2374.768,4496.938,147.0892,165.6209,1548.62,257
2014/8/20,1600.338,2366.14,4497.399,147.0192,165.6268,1541.94,256.4
2014/8/21,1587.025,2354.244,4495.44,147.0488,165.6435,1550.28,253.85
2014/8/22,1594.183,2365.364,4521.752,147.021,165.6748,1555.53,253.91
2014/8/25,1577.425,2342.863,4487.142,147.1097,165.7365,1554.33,253.3
2014/8/26,1573.391,2324.092,4407.588,147.1092,165.7724,1553.87,255.77
2014/8/27,1572.791,2327.595,4421.212,147.2758,165.8123,1545.49,254.95
2014/8/28,1563.889,2311.278,4381.494,147.3094,165.8875,1533.97,255.15
2014/8/29,1581.284,2338.287,4427.879,147.2676,165.9042,1530.53,255.04
2014/9/1,1586.022,2355.317,4507.442,147.303,165.9924,1518.84,255.14
2014/9/2,1607.499,2386.46,4576.12,147.2916,166.0423,1533.03,252.84
2014/9/3,1624.032,2408.838,4608.557,147.1888,166.0684,1517.71,251.25
2014/9/4,1637.287,2426.224,4647.886,147.127,166.0905,1518.62,250.91
2014/9/5,1656.237,2449.259,4666.474,147.1172,166.1124,1508.91,250.25
2014/9/9,1645.112,2445.224,4701.699,147.1927,166.2039,1485.08,248.18
2014/9/10,1629.985,2432.433,4709.909,147.1119,166.2102,1480.54,248.46
2014/9/11,1622.815,2423.454,4704.942,147.1146,166.2329,1471.52,247.19
2014/9/12,1630.204,2438.358,4756.949,147.2153,166.2308,1481.26,245.21
2014/9/15,1624.068,2437.189,4807.555,147.4126,166.3214,1490.74,244.8
2014/9/16,1600.916,2388.765,4645.546,147.3869,166.3552,1486.76,245.4
2014/9/17,1604.916,2401.326,4686.047,147.7898,166.4149,1496.8,245.32
2014/9/18,1609.869,2408.664,4719.009,148.2989,166.4989,1482.61,242.33
2014/9/19,1619.581,2425.211,4758.727,148.9801,166.6251,1463.37,242.01
2014/9/22,1583.886,2378.92,4694.229,149.2342,166.7668,1433.96,239.03
2014/9/23,1595.642,2399.462,4754.472,149.3565,166.8238,1436.66,240.9
2014/9/24,1625.731,2441.864,4815.71,149.0203,166.8491,1441.76,242.5
2014/9/25,1618.524,2436.965,4814.735,149.2884,166.8583,1427.1,239.27
2014/9/26,1616.088,2437.201,4829.935,149.2377,166.9274,1442.36,242.76
2014/9/29,1621.816,2447.799,4877.435,149.4159,167.0292,1427.18,240.97
2014/9/30,1619.697,2450.988,4916.119,149.5261,167.0901,1434.84,241.24
2014/10/8,1633.571,2478.383,4993.531,149.5619,167.2714,1428.67,241.26
2014/10/9,1634.042,2481.955,5004.001,149.485,167.2937,1446.99,242.59
2014/10/10,1621.713,2466.789,4981.853,149.4583,167.3143,1430.42,241.75
2014/10/13,1605.986,2454.946,4982.681,149.6787,167.4098,1452.16,243.64
2014/10/14,1600.299,2446.562,4966.083,150.4603,167.4901,1453.37,243.58
2014/10/15,1612.772,2463.874,4987.707,151.0904,167.6141,1449.38,242.12
2014/10/16,1608.735,2444.395,4906.244,151.2863,167.7179,1432.78,244.41
2014/10/17,1608.516,2441.732,4860.732,151.482,168.0568,1431.09,244.89
2014/10/20,1612.402,2454.711,4929.16,152.0834,168.2508,1438.49,244.79
2014/10/21,1600.844,2433.391,4884.024,152.2806,168.5157,1435.79,246.99
2014/10/22,1597.125,2418.641,4825.609,151.9316,168.5982,1438.3,245.39
2014/10/23,1586.557,2395.936,4755.231,151.8251,168.6154,1446.97,244.85
2014/10/24,1583.419,2390.706,4774.666,152.03,168.6676,1460.54,242.42
2014/10/27,1559.906,2368.832,4809.518,152.2511,168.7513,1448.04,242.22
2014/10/28,1585.744,2416.653,4924.955,152.5586,168.8419,1450.4,241.82
2014/10/29,1608.402,2451.384,4991.755,152.8449,168.949,1462.18,241.83
2014/10/30,1619.096,2468.925,4992.63,152.6133,169.1259,1458.46,237.41
2014/10/31,1657.286,2508.325,4986.416,152.6933,169.1727,1457.95,230.44
2014/11/3,1651.052,2512.548,5028.698,153.2292,169.3908,1444.24,230.93
2014/11/4,1645.624,2513.172,5003.47,153.8264,169.7819,1435.84,229.5
2014/11/5,1637.625,2503.448,4995.443,154.1385,170.2591,1406.36,225.9
2014/11/6,1635.964,2506.067,5024.848,154.0482,170.5748,1411.4,225.38
2014/11/7,1640.323,2502.153,4977.255,154.6247,170.8335,1424.46,225.3
2014/11/10,1689.024,2565.73,5031.001,155.1571,171.1368,1437.16,230.71
2014/11/11,1710.882,2558.612,4881.48,155.3351,171.4923,1430.32,227.79
2014/11/12,1731.021,2594.318,4965.384,154.9262,171.6155,1440.68,230.39
2014/11/13,1726.337,2579.75,4921.671,154.5778,171.6389,1439.63,228.89
2014/11/14,1728.805,2581.093,4909.609,154.1501,171.6285,1432.84,227.2
2014/11/17,1708.096,2567.101,4958.466,153.9358,171.6981,1433.12,234.57
2014/11/18,1679.423,2541.416,4967.651,154.33,171.6664,1416.39,234.4
2014/11/19,1671.654,2537.223,4985.101,154.2833,171.7601,1418.2,235.2
2014/11/20,1676.598,2537.099,4974.626,154.0483,171.783,1422.49,233.8
2014/11/21,1714.711,2583.455,5029.773,153.959,171.3087,1424.84,235.41
2014/11/24,1758.096,2649.258,5112.119,155.5608,171.6583,1422.63,237.15
2014/11/25,1777.673,2685.561,5189.001,155.2372,171.9039,1426.43,237
2014/11/26,1820.489,2723.018,5214.21,155.2839,171.9429,1416.42,237.39
2014/11/27,1853.004,2754.49,5251.389,155.3049,172.0473,1433.17,236.42
2014/11/28,1914.44,2808.819,5245.267,155.356,172.0708,1422.2,235.5
2014/12/1,1920.38,2819.812,5208.139,155.4822,172.1539,1399.03,228.84
2014/12/2,2021.54,2923.94,5277.657,155.1784,172.144,1406.6733,238.86
2014/12/3,2037.585,2967.549,5339.005,154.5187,172.0621,1411.2238,237.65
2014/12/4,2160.66,3104.351,5451.962,154.0713,171.8652,1423.7268,238
2014/12/5,2200.253,3124.885,5333.892,153.0446,171.3572,1421.8381,239
2014/12/8,2298.849,3252.881,5412.674,152.9535,171.0449,1405.73,236.99
2014/12/9,2182.693,3106.913,5195.406,153.0772,169.5822,1403.86,240.38
2014/12/10,2254.823,3221.546,5374.097,153.5653,169.3694,1402.34,246.15
2014/12/11,2193.542,3183.012,5454.443,153.4485,169.4697,1399.77,243.17
2014/12/12,2193.287,3193.227,5493.2,153.325,169.5529,1414.01,242.9
2014/12/15,2201.536,3217.228,5583.597,153.1171,169.9062,1418.72,243.1
2014/12/16,2299.278,3303.402,5606.693,153.3729,169.6662,1405.34,239.09
2014/12/17,2383.948,3360.598,5557.286,153.5022,169.729,1398.88,239.3
2014/12/18,2364.041,3345.927,5558.045,153.3958,169.7976,1397.38,240.35
2014/12/19,2390.28,3383.167,5524.122,153.7572,169.9248,1405,240.93
2014/12/22,2426.684,3394.481,5305.209,153.8563,170.3101,1395.33,240.25
2014/12/23,2374.954,3324.924,5193.722,154.2712,170.3242,1376.76,236.95
2014/12/24,2270.883,3230.385,5262.365,154.7683,170.5387,1387.61,236.57
2014/12/25,2359.655,3335.419,5364.563,154.686,170.7593,1387.39,236.69
2014/12/26,2464.819,3445.839,5422.751,154.7117,170.8926,1386.01,238.2
2014/12/29,2481.663,3455.455,5367.637,154.832,171.0068,1396.97,239.96
2014/12/30,2523.627,3457.554,5275.085,154.8037,171.1315,1429.93,237.42
2014/12/31,2581.567,3533.705,5322.714,154.7911,171.3104,1434.71,240.59
2015/1/5,2649.639,3641.541,5417.017,154.8531,171.4252,1417.53,240.6
2015/1/6,2629.402,3641.059,5479.864,154.8165,171.4968,1434.36,242.5
2015/1/7,2635.231,3643.79,5488.242,154.8858,171.6017,1422.24,243.14
2015/1/8,2558.107,3559.259,5444.037,154.9183,171.7736,1419.5,242.75
2015/1/9,2569.019,3546.723,5409.058,154.9136,171.9056,1410.79,242.92
2015/1/12,2543.852,3513.576,5332.221,154.996,172.1156,1395.3,245.8
2015/1/13,2527.828,3514.04,5405.091,155.4417,172.3272,1381.87,247.38
2015/1/14,2534.23,3502.423,5379.738,155.8225,172.4145,1360.07,247.7
2015/1/15,2632.89,3604.121,5449.038,155.8071,172.7041,1373.11,245.01
2015/1/16,2653.034,3635.146,5520.123,156.216,173.0279,1371.09,252
2015/1/19,2410.201,3355.155,5281.895,156.4364,173.2523,1381.12,255.8
2015/1/20,2403.724,3396.222,5472.514,156.5222,173.3938,1370.1,255.99
2015/1/21,2542.318,3548.885,5611.694,156.6067,173.5311,1374.11,260.29
2015/1/22,2544.308,3567.613,5690.156,156.7665,173.7377,1380.77,257.28
2015/1/23,2564.514,3571.732,5633.289,156.8245,173.7423,1374.61,259.8
2015/1/26,2562.363,3607.985,5758.979,157.0748,173.7978,1351.42,260.8
2015/1/27,2522.103,3574.931,5773.816,157.0817,173.6685,1365.57,258.39
2015/1/28,2486.285,3525.323,5739.919,156.8466,173.521,1365.83,259.16
2015/1/29,2442.038,3481.798,5701.205,156.6749,173.3758,1364.05,257.5
2015/1/30,2405.38,3434.39,5632.728,156.6248,173.2479,1354.64,253.19
2015/2/2,2332.533,3353.96,5609.389,156.8762,173.1336,1371.3,257.94
2015/2/3,2405.76,3437.445,5707.476,157.046,172.9431,1382.24,258.26
2015/2/4,2372.455,3401.768,5683.519,157.0793,172.7495,1384.7,254.7
2015/2/5,2348.921,3366.946,5654.217,157.5063,172.9084,1380.49,255.26
2015/2/6,2325.241,3312.42,5534.785,157.3189,172.8263,1400.69,254.93
2015/2/9,2366.766,3345.921,5504.974,157.4733,172.805,1392.11,249.74
2015/2/10,2403.548,3406.943,5580.704,157.5093,172.6329,1392.61,250.28
2015/2/11,2415.128,3434.124,5641.786,157.84,172.5799,1393.88,248.88
2015/2/12,2416.449,3442.874,5681.341,157.977,172.6422,1392.3,245.9
2015/2/13,2427.474,3469.828,5769.272,158.1456,172.8788,1412.75,247.6
2015/2/16,2431.21,3499.483,5869.713,158.4587,173.1578,1420.19,248.6
2015/2/17,2445.26,3522.322,5911.098,158.4625,173.3365,1412.68,247.23
2015/2/25,2407.457,3478.729,5906.538,158.6209,173.6173,1401.21,244.52
2015/2/26,2478.061,3566.295,5969.557,158.5235,173.6801,1420.81,244.59
2015/2/27,2474.595,3572.843,6018.463,158.3785,173.8199,1414.23,244.83
2015/3/2,2479.237,3601.265,6139.792,158.2397,173.9412,1419.2,247.39
2015/3/3,2396.805,3507.9,6118.656,158.1188,173.9782,1410.82,245
2015/3/4,2397.993,3530.822,6210.421,158.1315,173.9986,1406.59,244.18
2015/3/5,2366.899,3496.344,6208.988,157.7078,174.0017,1392.28,243
2015/3/6,2371.623,3478.52,6133.026,157.4568,174.0062,1384.43,242.31
2015/3/9,2429.867,3537.75,6212.236,157.2457,174.0448,1386.7,237.4
2015/3/10,2395.428,3520.611,6276.485,157.1674,174.0709,1375.07,235.45
2015/3/11,2408.503,3524.653,6262.892,157.7561,174.048,1376.18,235.3
2015/3/12,2485.114,3592.844,6260.137,157.86,174.1793,1389.49,235.79
2015/3/13,2495.277,3617.657,6329.576,157.5241,174.2838,1386.85,234.64
2015/3/16,2550.861,3705.671,6516.765,157.2184,174.3967,1384.15,234.85
2015/3/17,2583.198,3757.122,6618.054,157.1355,174.4495,1379.37,233
2015/3/18,2649.642,3846.055,6728.068,157.0709,174.4238,1361.59,231
2015/3/19,2630.243,3839.739,6782.463,157.0295,174.3153,1365.14,234.49
2015/3/20,2680.679,3892.574,6850.897,157.2358,174.4016,1366.08,234.5
2015/3/23,2720.671,3972.061,7017.154,157.245,174.4691,1390.14,236.68
2015/3/24,2683.647,3973.046,7046.123,157.1733,174.4603,1396.88,237.73
2015/3/25,2649.161,3940.412,7124.872,157.1194,174.41,1382.4,238.19
2015/3/26,2687.762,3949.999,7074.437,156.6379,174.3499,1387.84,241.04
2015/3/27,2689.24,3971.697,7155.945,156.4886,174.2797,1374.57,240.5
2015/3/30,2784.456,4088.178,7245.497,156.2691,174.2659,1365.92,238.74
2015/3/31,2754.658,4051.204,7253.104,155.8598,174.22,1358.7,235.55
2015/4/1,2799.451,4123.895,7425.733,156.2502,173.9356,1355.2,236.69
2015/4/2,2781.641,4124.776,7560.648,156.7008,174.1093,1353.55,240.3
2015/4/3,2817.181,4170.538,7679.01,156.5185,174.176,1352.12,239.4
2015/4/7,2889.452,4260.044,7863.284,156.3914,174.013,1356.11,241.41
2015/4/8,2952.079,4295.803,7807.997,155.6604,173.9562,1349.89,241.9
2015/4/9,2931.772,4262.138,7746.151,155.625,173.9479,1333.83,238.5
2015/4/10,2986.605,4344.416,7952.189,155.7294,174.0372,1324.85,238.89
2015/4/13,3041.125,4421.073,8122.893,155.8917,174.1257,1348.87,241.34
2015/4/14,3052.407,4438.184,8119.959,156.2173,174.2095,1345.84,239.09
2015/4/15,3053.304,4380.513,7802.747,156.4716,174.3215,1340.83,238.33
2015/4/16,3183.302,4513.546,7912.088,156.6833,174.4746,1354.79,240.3
2015/4/17,3235.332,4596.136,7980.76,156.7018,174.5884,1356.15,240
2015/4/20,3164.461,4521.919,7839.901,157.7474,174.8921,1349.05,241.79
2015/4/21,3214.364,4619.164,8112.687,158.0908,175.2099,1358.9,238.57
2015/4/22,3299.221,4739.814,8323.427,158.0403,175.4446,1368.83,240
2015/4/23,3273.398,4740.892,8410.703,157.9258,175.4902,1367.01,236.99
2015/4/24,3223.958,4702.641,8419.095,157.5853,175.4902,1390.07,238.8
2015/4/27,3308.454,4807.592,8513.016,157.8215,175.5441,1422.93,236.8
2015/4/28,3282.33,4741.861,8266.483,158.0066,175.6234,1418.48,240.5
2015/4/29,3283.282,4774.326,8428.254,157.9947,175.6853,1395.4,241.49
2015/4/30,3250.49,4749.886,8469.673,158.2929,175.8142,1416.03,239.93
2015/5/4,3272.005,4787.741,8510.481,158.2344,175.9722,1441.61,236.97
2015/5/5,3148.813,4596.837,8199.344,158.1237,176.044,1448.84,237.73
2015/5/6,3139.02,4553.327,8082.999,157.7688,176.1103,1462.58,238.78
2015/5/7,3094.883,4470.089,7903.478,157.8199,176.1744,1444.81,236.89
2015/5/8,3110.455,4558.404,8201.293,158.2974,176.3358,1446.25,237.65
2015/5/11,3169.134,4690.532,8558.218,158.349,176.5221,1449.23,237.17
2015/5/12,3188.313,4747.421,8745.678,158.4401,176.6872,1436.6,236.9
2015/5/13,3141.296,4718.436,8824.929,158.6995,176.8323,1438.73,238.98
2015/5/14,3128.572,4700.778,8813.393,159.0446,177.0401,1424.37,242.83
2015/5/15,3060.411,4617.47,8742.885,159.1204,177.2461,1429.58,243.56
2015/5/18,2998.389,4575.14,8903.595,159.0876,177.4417,1427.9,245.37
2015/5/19,3116.086,4731.222,9124.833,158.9473,177.435,1415.37,243.55
2015/5/20,3122.85,4754.919,9277.331,158.9393,177.4221,1388.6,241.17
2015/5/21,3150.901,4840.976,9619.223,158.994,177.453,1401.1,241.79
2015/5/22,3248.855,4951.335,9778.171,159.138,177.5401,1403.8,241.74
2015/5/25,3349.945,5099.495,10040.09,159.305,177.6137,1399.22,240.5
2015/5/26,3386.593,5198.918,10373.58,158.984,177.6469,1402.74,239.16
2015/5/27,3344.738,5181.434,10497.34,159.0346,177.6632,1406.51,237.65
2015/5/28,3124.621,4834.007,9868.424,158.6413,177.6655,1410.74,237.25
2015/5/29,3111.334,4840.829,9966.845,158.6061,177.6187,1415.79,237.59
2015/6/1,3244.319,5076.179,10488.31,158.3202,177.6629,1414.92,236.79
2015/6/2,3258.31,5161.87,10886.4,158.5661,177.7108,1417.75,237.4
2015/6/3,3238.428,5143.59,10979.99,158.6693,177.7434,1404.84,237.52
2015/6/4,3299.03,5181.416,10965.41,158.8426,177.8258,1409.01,235.94
2015/6/5,3303.988,5230.552,11144.52,158.9534,177.922,1396.19,235
2015/6/8,3458.707,5353.751,11030.92,159.0683,177.9048,1393.96,234.7
2015/6/9,3413.996,5317.461,11013.74,159.185,177.9617,1388.73,235.18
2015/6/10,3370.3833,5309.112,11208.0577,159.0142,178.0611,1403.84,236.85
2015/6/11,3347.1161,5306.59,11366.2931,158.7914,178.0433,1404.58,236.49
2015/6/12,3350.2482,5335.1151,11545.8906,158.8168,178.036,1378.51,236.41
2015/6/15,3262.4793,5221.1665,11332.892,158.5369,178.0995,1376.47,236.7
2015/6/16,3179.6524,5064.8212,10879.8358,158.8648,178.0965,1372.02,237.3
2015/6/17,3211.7065,5138.8307,11100.5456,158.9312,178.1027,1355.82,235.6
2015/6/18,3068.4878,4930.5491,10731.3787,159.2518,178.1643,1355.07,237.5
2015/6/19,2903.0573,4637.0517,9987.4074,159.2914,178.2517,1357.17,239.4
2015/6/23,3003.1629,4786.0906,10046.8849,159.2083,178.3984,1358.8,237.32
2015/6/24,3045.2444,4880.1261,10267.6266,159.1631,178.4414,1367.02,235
2015/6/25,2943.9898,4706.5159,9906.1037,159.1951,178.5302,1350.12,235.1
2015/6/26,2736.695,4336.1947,9078.0648,159.1904,178.5943,1353.83,234.98
2015/6/29,2678.3683,4191.5486,8484.6434,159.2485,178.7295,1347.95,235.56
2015/6/30,2870.0253,4472.9976,8906.0202,159.2918,178.7549,1327.8,234.94
2015/7/1,2736.8473,4253.021,8411.9097,159.2354,178.7877,1334.22,234.38
2015/7/2,2714.2469,4107.9961,7835.1035,159.2045,178.8047,1342.79,232.73
2015/7/3,2582.2655,3885.9169,7355.491,159.4214,178.8521,1336.85,233.77
2015/7/6,2749.9982,3998.537,7235.999,160.1459,179.0711,1293.01,233.69
2015/7/7,2812.4457,3928.0025,6763.5263,160.483,179.3154,1263.57,233.89
2015/7/8,2608.9765,3663.0375,6602.3735,160.3738,179.5084,1209.46,229.13
2015/7/9,2781.0767,3897.6263,6896.3516,160.4527,179.5132,1261.63,232.64
2015/7/10,2898.4101,4106.5561,7244.7842,160.0568,179.5555,1255.56,232.77
2015/7/13,2869.0511,4211.8116,7695.6351,160.1032,179.7336,1251.83,231.4
2015/7/14,2763.0728,4112.1488,7859.0574,159.9591,179.8196,1250.53,230.8
2015/7/15,2757.9508,3966.7585,7405.2945,159.9479,179.8823,1254.58,231.29
2015/7/16,2742.8468,3997.3555,7578.7585,160.0729,180.0492,1254.76,229.6
2015/7/17,2807.0649,4151.4956,7994.6971,160.2277,180.1557,1253.01,229.19
2015/7/20,2783.7614,4160.612,8116.4956,160.2692,180.3559,1264.57,223.52
2015/7/21,2772.7737,4166.0057,8220.4627,160.1723,180.4627,1264.49,221.7
2015/7/22,2739.7856,4157.1604,8320.2364,160.1958,180.5757,1247.15,218.9
2015/7/23,2790.7639,4250.805,8551.9909,160.3782,180.6968,1249.35,219.55
2015/7/24,2741.0438,4176.2787,8425.0739,160.6155,180.8604,1227.24,217.19
2015/7/27,2493.2903,3818.7314,7794.1809,160.6758,181.064,1225.87,221.38
2015/7/28,2485.6742,3811.0926,7649.8199,160.7895,181.1099,1231.25,219.53
2015/7/29,2531.4449,3930.3791,8022.7956,160.9081,181.2662,1248.62,219.56
2015/7/30,2467.3671,3815.4118,7800.5799,160.8579,181.3555,1238.56,217.51
2015/7/31,2461.2401,3816.6993,7727.0608,160.5407,181.5138,1240.69,216.87
2015/8/3,2479.7243,3829.2354,7540.2053,160.5147,181.6973,1227.23,219.3
2015/8/4,2534.7111,3948.1554,7942.0952,160.5298,181.7109,1232.46,218.14
2015/8/5,2487.0616,3866.8998,7839.3375,160.4823,181.89,1237.08,217.61
2015/8/6,2467.5246,3831.8516,7792.0278,160.6023,181.9585,1226.68,217.59
2015/8/7,2503.7961,3906.9448,8013.3187,160.7299,182.0657,1226.31,218.7
2015/8/10,2617.6592,4084.3646,8394.0862,160.6809,182.2382,1227.4,219.95
2015/8/11,2590.7101,4066.6692,8435.3271,160.3466,182.233,1241.41,224.99
2015/8/12,2561.1265,4016.1262,8336.3365,160.1982,182.17,1256.79,232.24
2015/8/13,2580.7779,4075.463,8534.4288,160.3561,182.2519,1268.39,231
2015/8/14,2577.0381,4073.54,8625.2423,160.451,182.3369,1259.27,230.6
2015/8/17,2550.4668,4077.8721,8820.4567,160.4401,182.5027,1246.66,230.7
2015/8/18,2407.9666,3825.4122,8161.2687,160.4461,182.5782,1236.67,231.04
2015/8/19,2430.2809,3886.1357,8340.9828,160.4087,182.6741,1237.48,231.79
2015/8/20,2356.9173,3761.4541,8049.5116,160.3845,182.7549,1227.47,234.7
2015/8/21,2271.3586,3589.5358,7612.9024,160.5039,182.8668,1232.15,238.02
2015/8/24,2058.2515,3275.5342,7006.1885,160.6908,182.9175,1187.77,239.58
2015/8/25,1914.0515,3042.9266,6481.4117,160.8425,182.9623,1187.83,237.86
2015/8/26,1942.4498,3025.692,6238.5256,161.0015,183.1343,1184.63,235.78
2015/8/27,2094.7223,3205.6375,6456.0548,161.4247,183.1737,1203.66,233.17
2015/8/28,2159.9579,3342.2863,6842.8938,161.58,183.1983,1217.97,233.2
2015/8/31,2210.4467,3366.5359,6581.3127,162.0434,183.3099,1208.37,233.75
2015/9/1,2230.321,3362.0827,6169.2072,162.1592,183.3898,1213.05,234.6
2015/9/2,2243.6313,3365.8318,6122.5533,162.1557,183.4623,1207.04,234.9
2015/9/7,2133.9783,3250.485,6143.5566,161.9011,183.6662,1206.14,231
2015/9/8,2180.1306,3334.0233,6374.8551,161.895,183.7571,1215.24,230.58
2015/9/9,2211.1995,3399.3054,6551.0072,161.9329,183.8201,1231.08,231.1
2015/9/10,2208.4814,3357.561,6440.3093,161.943,183.856,1238.75,228.09
2015/9/11,2195.3905,3347.1878,6493.3191,162.015,183.8251,1238.45,228.35
2015/9/14,2228.1535,3281.1317,6049.7904,162.1014,184.0101,1222.72,227.99
2015/9/15,2175.1725,3152.2319,5708.0299,162.2754,183.9008,1211.42,227.94
2015/9/16,2241.9486,3309.2484,6084.8367,162.2232,183.9422,1226.39,228.02
2015/9/17,2194.8233,3236.9986,5965.409,162.2339,183.981,1222.24,230.44
2015/9/18,2198.9898,3251.2732,6036.8814,162.3277,184.0883,1216.13,231.96
2015/9/21,2214.4483,3308.2467,6250.4393,162.2281,184.16,1214.33,234
2015/9/22,2237.3135,3339.03,6295.9258,162.1165,184.0427,1203.37,233.4
2015/9/23,2178.546,3263.0275,6224.6006,162.0499,184.0743,1197.84,232.51
2015/9/24,2188.0879,3284.9991,6315.1101,162.1042,184.0799,1195.01,233.84
2015/9/25,2183.4036,3231.9514,6108.3764,162.1285,184.1382,1197.45,235.24
2015/9/28,2169.941,3242.7524,6219.6917,162.3615,184.2649,1180.91,233.7
2015/9/29,2127.2026,3178.8544,6103.6058,162.4642,184.3052,1168.53,230.56
2015/9/30,2146.118,3202.9475,6123.7274,162.6074,184.4147,1174.01,230.5
2015/10/8,2191.3432,3296.482,6372.4924,162.7701,184.531,1183.88,235
2015/10/9,2219.2937,3340.1159,6470.0514,163.3738,184.5504,1214.55,234.77
2015/10/12,2283.4292,3447.6934,6718.7221,163.315,184.5879,1205.58,237.2
2015/10/13,2270.9481,3445.0431,6802.0769,163.4988,184.6248,1199.12,236.3
2015/10/14,2253.9082,3406.1116,6724.4957,164.1174,184.759,1190.67,239.84
2015/10/15,2297.9014,3486.815,6929.2374,163.9621,184.8491,1192.61,241.4
2015/10/16,2323.7752,3534.0653,7047.5599,163.5701,184.971,1184.5,240.56
2015/10/19,2318.4716,3534.1821,7047.3718,163.7922,184.9841,1177.45,239.5
2015/10/20,2337.0801,3577.7027,7162.0754,164.232,185.0247,1176.87,240.1
2015/10/21,2340.3603,3473.2544,6712.7386,164.258,185.0524,1168.77,240.31
2015/10/22,2331.7909,3524.5339,6964.2976,164.3108,185.1194,1174.01,239.03
2015/10/23,2343.9648,3571.2411,7138.2344,164.3074,185.1948,1177.8,240.49
2015/10/26,2350.0196,3589.2611,7186.7548,164.6394,185.4149,1162.71,238.3
2015/10/27,2349.9042,3592.8794,7231.4362,165.0521,185.5978,1160.13,238.45
2015/10/28,2310.7026,3524.9199,7048.8952,165.0061,185.8093,1151.87,240
2015/10/29,2307.345,3533.3065,7108.9748,164.6853,185.9565,1154.6,237.3
2015/10/30,2312.9738,3534.0788,7084.9706,164.5648,186.1032,1150.19,233.91
2015/11/2,2280.0924,3475.9623,6936.4315,164.6641,186.1616,1149.36,233.3
2015/11/3,2271.6533,3465.4927,6920.1029,164.4208,186.1891,1139.93,232.13
2015/11/4,2370.5032,3628.5377,7267.9884,164.0114,186.1798,1146.41,228.74
2015/11/5,2440.6507,3705.9697,7276.4505,164.0384,186.1086,1133.61,227.01
2015/11/6,2493.4843,3793.3739,7446.8471,164.13,186.0554,1136.65,227.31
2015/11/9,2534.0841,3840.3547,7543.8014,163.3155,185.9575,1132.8,224.39
2015/11/10,2522.6834,3833.2379,7575.0084,163.4517,185.8305,1133.81,224.24
2015/11/11,2505.8297,3833.6457,7684.666,163.8661,185.8107,1122.32,224.47
2015/11/12,2476.4292,3795.3241,7682.4517,163.863,185.7965,1125.29,223.4
2015/11/13,2447.7733,3746.2422,7567.108,163.9793,185.7061,1122.05,223.35
2015/11/16,2447.2933,3764.1262,7718.8548,163.9757,185.695,1111.69,225.5
2015/11/17,2453.2569,3758.3869,7650.3808,164.0189,185.6921,1103.37,222.16
2015/11/18,2439.4469,3715.5796,7526.9417,163.8817,185.7201,1097.27,220.92
2015/11/19,2468.488,3774.969,7718.622,163.8268,185.5618,1077.46,221.59
2015/11/20,2466.7568,3774.3833,7806.2655,163.934,185.5598,1081.04,223.1
2015/11/23,2456.8404,3753.3351,7744.1822,163.9861,185.5774,1073.56,220.83
2015/11/24,2447.9039,3753.8887,7798.4975,164.2125,185.6243,1089.45,221.44
2015/11/25,2459.5633,3781.6069,7922.3841,164.3822,185.6948,1102.89,222.84
2015/11/26,2450.9624,3759.4286,7874.0797,164.4953,185.713,1114.39,221.85
2015/11/27,2334.44,3556.9924,7376.1243,164.5128,185.7629,1108,220.78
2015/11/30,2336.2903,3566.4122,7408.3988,164.755,185.8998,1096.83,218.02
2015/12/1,2344.8327,3591.696,7443.9452,164.7579,186.0308,1105.04,221.54
2015/12/2,2458.4105,3721.9545,7405.8596,164.7641,186.1387,1111.72,220.54
2015/12/3,2461.4492,3749.2985,7570.5077,164.9604,186.2646,1100.48,218.18
2015/12/4,2397.5621,3677.5922,7511.6749,165.0713,186.3489,1100.9,219.96
2015/12/7,2395.5835,3687.6073,7602.2276,165.0796,186.5536,1116.34,224.99
2015/12/8,2364.3437,3623.0202,7404.142,165.2621,186.6135,1091.66,224.89
2015/12/9,2369.7377,3635.9382,7374.2742,165.3414,186.6513,1094.37,223.28
2015/12/10,2357.2086,3623.0842,7350.2098,165.3516,186.7725,1088.79,222.8
2015/12/11,2342.4527,3608.0587,7290.7017,165.4842,186.7332,1105.26,223.02
2015/12/14,2414.9166,3711.322,7441.0301,165.2016,186.8819,1109.6,224.06
2015/12/15,2383.8318,3694.3885,7498.1813,165.3086,186.9301,1102.52,221.65
2015/12/16,2376.5351,3685.4398,7529.4028,165.4941,187.0556,1106.61,222.3
